Track,Driver,Compound,TireAge,TrackTemp,AirTemp,Rainfall,LapTime_s
Singapore Grand Prix,GAS,SOFT,8.0,33.4,29.4,0.0,98.099
Singapore Grand Prix,GAS,SOFT,9.0,33.4,29.4,0.0,99.313
Singapore Grand Prix,GAS,SOFT,10.0,33.6,29.4,0.0,98.146
Singapore Grand Prix,HUL,MEDIUM,1.0,33.6,28.7,0.0,111.473
Singapore Grand Prix,HUL,MEDIUM,2.0,34.2,28.9,0.0,101.36
Singapore Grand Prix,HUL,MEDIUM,3.0,33.3,28.9,0.0,99.741
Singapore Grand Prix,HUL,MEDIUM,4.0,34.5,29.1,0.0,99.542
Singapore Grand Prix,HUL,MEDIUM,5.0,34.1,29.1,0.0,98.855
Singapore Grand Prix,HUL,MEDIUM,6.0,33.8,29.0,0.0,99.136
Singapore Grand Prix,HUL,MEDIUM,8.0,33.9,29.1,0.0,99.127
Singapore Grand Prix,HUL,MEDIUM,9.0,34.1,29.1,0.0,98.354
Singapore Grand Prix,HUL,MEDIUM,10.0,34.0,29.1,0.0,98.304
Singapore Grand Prix,HUL,MEDIUM,11.0,34.3,29.1,0.0,98.24
Singapore Grand Prix,HUL,MEDIUM,12.0,34.3,29.0,0.0,98.408
Singapore Grand Prix,HUL,MEDIUM,13.0,33.9,29.0,0.0,98.453
Singapore Grand Prix,HUL,MEDIUM,14.0,34.0,29.0,0.0,98.774
Singapore Grand Prix,HUL,MEDIUM,15.0,34.3,29.1,0.0,98.634
Singapore Grand Prix,HUL,MEDIUM,16.0,34.0,29.1,0.0,98.641
Singapore Grand Prix,HUL,MEDIUM,17.0,33.8,29.2,0.0,99.106
Singapore Grand Prix,HUL,MEDIUM,18.0,34.1,29.2,0.0,98.407
Singapore Grand Prix,HUL,MEDIUM,19.0,33.8,29.2,0.0,98.655
Singapore Grand Prix,HUL,MEDIUM,20.0,33.8,29.2,0.0,98.598
Singapore Grand Prix,HUL,MEDIUM,21.0,34.0,29.2,0.0,98.214
Singapore Grand Prix,HUL,MEDIUM,22.0,33.7,29.2,0.0,100.183
Singapore Grand Prix,HUL,MEDIUM,23.0,33.8,29.2,0.0,98.42
Singapore Grand Prix,HUL,MEDIUM,24.0,33.7,29.3,0.0,97.935
Singapore Grand Prix,HUL,HARD,2.0,33.7,29.2,0.0,97.859
Singapore Grand Prix,HUL,HARD,3.0,33.7,29.2,0.0,99.489
Singapore Grand Prix,HUL,HARD,4.0,33.9,29.2,0.0,98.522
Singapore Grand Prix,HUL,HARD,5.0,33.7,29.3,0.0,98.855
Singapore Grand Prix,HUL,HARD,6.0,33.8,29.2,0.0,98.065
Singapore Grand Prix,HUL,HARD,7.0,34.0,29.2,0.0,98.287
Singapore Grand Prix,HUL,HARD,8.0,33.9,29.2,0.0,98.049
Singapore Grand Prix,HUL,HARD,9.0,34.0,29.1,0.0,98.771
Singapore Grand Prix,HUL,HARD,10.0,34.1,29.1,0.0,98.737
Singapore Grand Prix,HUL,HARD,11.0,33.9,29.2,0.0,98.023
Singapore Grand Prix,HUL,HARD,12.0,34.0,29.2,0.0,98.811
Singapore Grand Prix,HUL,HARD,13.0,34.0,29.2,0.0,98.401
Singapore Grand Prix,HUL,HARD,14.0,33.9,29.2,0.0,98.53
Singapore Grand Prix,HUL,HARD,15.0,34.3,29.3,0.0,98.19
Singapore Grand Prix,HUL,HARD,16.0,34.1,29.3,0.0,99.375
Singapore Grand Prix,HUL,HARD,17.0,34.1,29.4,0.0,101.286
Singapore Grand Prix,HUL,HARD,18.0,33.5,29.3,0.0,98.404
Singapore Grand Prix,HUL,SOFT,2.0,34.1,29.4,0.0,98.192
Singapore Grand Prix,HUL,SOFT,3.0,34.0,29.5,0.0,95.404
Singapore Grand Prix,HUL,SOFT,4.0,34.0,29.5,0.0,95.544
Singapore Grand Prix,HUL,SOFT,5.0,33.4,29.5,0.0,95.53
Singapore Grand Prix,HUL,SOFT,6.0,34.0,29.4,0.0,95.536
Singapore Grand Prix,HUL,SOFT,7.0,33.3,29.4,0.0,95.575
Singapore Grand Prix,HUL,SOFT,8.0,33.3,29.3,0.0,95.521
Singapore Grand Prix,HUL,SOFT,9.0,33.6,29.3,0.0,95.457
Singapore Grand Prix,HUL,SOFT,10.0,33.2,29.4,0.0,95.505
Singapore Grand Prix,HUL,SOFT,11.0,33.1,29.5,0.0,95.461
Singapore Grand Prix,HUL,SOFT,12.0,33.3,29.5,0.0,95.727
Singapore Grand Prix,HUL,SOFT,13.0,33.5,29.5,0.0,96.544
Singapore Grand Prix,HUL,SOFT,14.0,33.5,29.5,0.0,98.014
Singapore Grand Prix,HUL,SOFT,15.0,33.4,29.4,0.0,98.177
Singapore Grand Prix,HUL,SOFT,16.0,33.4,29.4,0.0,99.179
Singapore Grand Prix,HUL,SOFT,17.0,33.6,29.4,0.0,100.195
United States Grand Prix,VER,MEDIUM,2.0,45.6,28.2,0.0,100.241
United States Grand Prix,VER,MEDIUM,3.0,45.1,28.1,0.0,100.069
United States Grand Prix,VER,MEDIUM,4.0,45.5,28.4,0.0,99.758
United States Grand Prix,VER,MEDIUM,5.0,45.4,28.5,0.0,100.31
United States Grand Prix,VER,MEDIUM,10.0,45.8,28.5,0.0,99.203
United States Grand Prix,VER,MEDIUM,11.0,46.0,28.5,0.0,99.647
United States Grand Prix,VER,MEDIUM,12.0,46.0,28.5,0.0,99.437
United States Grand Prix,VER,MEDIUM,13.0,46.2,28.6,0.0,99.585
United States Grand Prix,VER,MEDIUM,14.0,46.2,28.8,0.0,99.514
United States Grand Prix,VER,MEDIUM,15.0,46.1,28.7,0.0,100.085
United States Grand Prix,VER,MEDIUM,16.0,46.1,28.6,0.0,99.783
United States Grand Prix,VER,MEDIUM,17.0,45.9,28.7,0.0,99.731
United States Grand Prix,VER,MEDIUM,18.0,46.0,28.6,0.0,99.4
United States Grand Prix,VER,MEDIUM,19.0,45.8,28.7,0.0,99.454
United States Grand Prix,VER,MEDIUM,20.0,45.8,28.9,0.0,99.52
United States Grand Prix,VER,MEDIUM,21.0,46.0,28.8,0.0,99.551
United States Grand Prix,VER,MEDIUM,22.0,46.3,28.9,0.0,99.773
United States Grand Prix,VER,MEDIUM,23.0,46.3,28.9,0.0,99.508
United States Grand Prix,VER,MEDIUM,24.0,46.1,28.9,0.0,99.516
United States Grand Prix,VER,MEDIUM,25.0,45.9,28.9,0.0,99.462
United States Grand Prix,VER,MEDIUM,26.0,45.8,28.9,0.0,99.928
United States Grand Prix,VER,MEDIUM,27.0,45.7,28.8,0.0,100.128
United States Grand Prix,VER,MEDIUM,28.0,45.6,28.6,0.0,100.013
United States Grand Prix,VER,MEDIUM,29.0,45.5,28.6,0.0,99.876
United States Grand Prix,VER,MEDIUM,30.0,45.4,28.5,0.0,100.013
United States Grand Prix,VER,MEDIUM,31.0,45.8,28.6,0.0,100.054
United States Grand Prix,VER,MEDIUM,32.0,45.8,28.8,0.0,100.461
United States Grand Prix,VER,SOFT,5.0,45.7,28.6,0.0,98.733
United States Grand Prix,VER,SOFT,6.0,45.8,28.9,0.0,98.663
United States Grand Prix,VER,SOFT,7.0,45.9,29.0,0.0,98.511
United States Grand Prix,VER,SOFT,8.0,45.9,29.1,0.0,98.38
United States Grand Prix,VER,SOFT,9.0,45.6,29.0,0.0,98.296
United States Grand Prix,VER,SOFT,10.0,45.8,28.9,0.0,98.274
United States Grand Prix,VER,SOFT,11.0,45.7,29.1,0.0,98.836
United States Grand Prix,VER,SOFT,12.0,45.6,29.2,0.0,98.572
United States Grand Prix,VER,SOFT,13.0,45.3,29.1,0.0,98.751
United States Grand Prix,VER,SOFT,14.0,45.4,29.1,0.0,98.5
United States Grand Prix,VER,SOFT,15.0,45.7,29.0,0.0,98.416
United States Grand Prix,VER,SOFT,16.0,45.5,29.0,0.0,98.167
United States Grand Prix,VER,SOFT,17.0,45.3,29.0,0.0,98.302
United States Grand Prix,VER,SOFT,18.0,45.6,29.0,0.0,98.574
United States Grand Prix,VER,SOFT,19.0,45.6,29.0,0.0,98.585
United States Grand Prix,VER,SOFT,20.0,45.7,29.3,0.0,98.193
United States Grand Prix,VER,SOFT,21.0,45.8,29.3,0.0,98.192
United States Grand Prix,VER,SOFT,22.0,45.7,29.1,0.0,98.107
United States Grand Prix,VER,SOFT,23.0,45.6,29.2,0.0,98.899
United States Grand Prix,VER,SOFT,24.0,45.3,29.2,0.0,98.958
United States Grand Prix,VER,SOFT,25.0,44.8,29.1,0.0,98.26
United States Grand Prix,GAS,MEDIUM,2.0,45.6,28.2,0.0,103.048
United States Grand Prix,GAS,MEDIUM,3.0,45.1,28.1,0.0,101.949
United States Grand Prix,GAS,MEDIUM,4.0,45.5,28.4,0.0,101.438
United States Grand Prix,GAS,MEDIUM,5.0,45.8,28.6,0.0,101.634
United States Grand Prix,GAS,MEDIUM,9.0,46.0,28.7,0.0,100.944
United States Grand Prix,GAS,MEDIUM,10.0,45.8,28.5,0.0,101.028
United States Grand Prix,GAS,MEDIUM,11.0,46.0,28.4,0.0,101.123
United States Grand Prix,GAS,MEDIUM,12.0,46.0,28.5,0.0,101.619
United States Grand Prix,GAS,MEDIUM,13.0,46.2,28.6,0.0,101.433
United States Grand Prix,GAS,MEDIUM,14.0,46.3,28.8,0.0,101.523
United States Grand Prix,GAS,MEDIUM,15.0,46.1,28.7,0.0,102.018
United States Grand Prix,GAS,MEDIUM,16.0,46.1,28.6,0.0,101.695
United States Grand Prix,GAS,MEDIUM,17.0,46.0,28.7,0.0,101.255
United States Grand Prix,GAS,MEDIUM,18.0,45.9,28.6,0.0,101.248
United States Grand Prix,GAS,MEDIUM,19.0,45.8,28.7,0.0,101.745
United States Grand Prix,GAS,MEDIUM,20.0,45.8,28.9,0.0,102.697
United States Grand Prix,GAS,MEDIUM,21.0,46.1,28.8,0.0,101.305
United States Grand Prix,GAS,MEDIUM,22.0,46.3,28.9,0.0,101.216
United States Grand Prix,GAS,MEDIUM,23.0,46.2,28.9,0.0,101.313
United States Grand Prix,GAS,MEDIUM,24.0,46.1,28.8,0.0,101.181
United States Grand Prix,GAS,MEDIUM,25.0,45.9,28.9,0.0,101.496
United States Grand Prix,GAS,MEDIUM,26.0,45.8,28.9,0.0,101.643
United States Grand Prix,GAS,SOFT,4.0,45.4,28.5,0.0,100.35
United States Grand Prix,GAS,SOFT,5.0,45.8,28.5,0.0,99.27
United States Grand Prix,GAS,SOFT,6.0,45.8,28.8,0.0,99.744
United States Grand Prix,GAS,SOFT,7.0,45.9,28.9,0.0,99.922
United States Grand Prix,GAS,SOFT,8.0,45.7,28.8,0.0,100.001
United States Grand Prix,GAS,SOFT,10.0,45.9,28.5,0.0,100.264
United States Grand Prix,GAS,SOFT,11.0,45.7,28.6,0.0,100.492
United States Grand Prix,GAS,SOFT,12.0,45.9,29.0,0.0,101.108
United States Grand Prix,GAS,SOFT,13.0,45.9,29.1,0.0,100.435
United States Grand Prix,GAS,SOFT,14.0,45.5,29.0,0.0,100.025
United States Grand Prix,GAS,SOFT,15.0,45.8,28.9,0.0,101.727
United States Grand Prix,GAS,SOFT,16.0,45.7,29.1,0.0,100.75
United States Grand Prix,GAS,SOFT,17.0,45.8,29.3,0.0,100.788
United States Grand Prix,GAS,SOFT,18.0,45.3,29.1,0.0,100.074
United States Grand Prix,GAS,SOFT,19.0,45.4,29.1,0.0,100.672
United States Grand Prix,GAS,SOFT,20.0,45.7,29.0,0.0,100.731
United States Grand Prix,GAS,SOFT,21.0,45.5,29.0,0.0,99.745
United States Grand Prix,GAS,SOFT,22.0,45.3,29.0,0.0,100.499
United States Grand Prix,GAS,SOFT,23.0,45.6,29.0,0.0,100.579
United States Grand Prix,GAS,SOFT,24.0,45.6,29.0,0.0,100.277
United States Grand Prix,GAS,SOFT,25.0,45.7,29.3,0.0,100.629
United States Grand Prix,GAS,SOFT,26.0,45.8,29.3,0.0,101.299
United States Grand Prix,GAS,SOFT,27.0,45.7,29.1,0.0,100.93
United States Grand Prix,GAS,SOFT,28.0,45.6,29.2,0.0,100.956
United States Grand Prix,GAS,SOFT,29.0,45.3,29.2,0.0,102.383
United States Grand Prix,GAS,SOFT,30.0,44.8,29.1,0.0,102.827
United States Grand Prix,ANT,MEDIUM,2.0,45.6,28.2,0.0,101.43
United States Grand Prix,ANT,MEDIUM,3.0,45.1,28.1,0.0,100.383
United States Grand Prix,ANT,MEDIUM,4.0,45.5,28.4,0.0,100.784
United States Grand Prix,ANT,MEDIUM,5.0,45.4,28.5,0.0,100.825
United States Grand Prix,ANT,MEDIUM,9.0,46.0,28.6,0.0,98.875
United States Grand Prix,ANT,MEDIUM,10.0,45.8,28.5,0.0,99.349
United States Grand Prix,ANT,MEDIUM,11.0,46.0,28.4,0.0,99.917
United States Grand Prix,ANT,MEDIUM,12.0,46.0,28.5,0.0,99.836
United States Grand Prix,ANT,MEDIUM,13.0,46.2,28.6,0.0,100.136
United States Grand Prix,ANT,MEDIUM,14.0,46.3,28.8,0.0,100.854
United States Grand Prix,ANT,MEDIUM,15.0,46.1,28.8,0.0,101.168
United States Grand Prix,ANT,MEDIUM,16.0,46.1,28.6,0.0,101.755
United States Grand Prix,ANT,MEDIUM,17.0,46.0,28.7,0.0,101.203
United States Grand Prix,ANT,MEDIUM,18.0,45.9,28.6,0.0,100.867
United States Grand Prix,ANT,MEDIUM,19.0,45.8,28.7,0.0,101.593
United States Grand Prix,ANT,MEDIUM,20.0,45.8,28.9,0.0,101.225
United States Grand Prix,ANT,MEDIUM,21.0,46.1,28.8,0.0,101.026
United States Grand Prix,ANT,MEDIUM,22.0,46.3,28.9,0.0,100.857
United States Grand Prix,ANT,MEDIUM,23.0,46.2,28.9,0.0,100.499
United States Grand Prix,ANT,MEDIUM,24.0,46.1,28.8,0.0,100.7
United States Grand Prix,ANT,MEDIUM,25.0,45.9,28.9,0.0,100.936
United States Grand Prix,ANT,MEDIUM,26.0,45.8,28.9,0.0,100.622
United States Grand Prix,ANT,MEDIUM,27.0,45.6,28.7,0.0,101.03
United States Grand Prix,ANT,MEDIUM,28.0,45.6,28.6,0.0,100.268
United States Grand Prix,ANT,MEDIUM,29.0,45.4,28.6,0.0,100.15
United States Grand Prix,ANT,MEDIUM,30.0,45.8,28.5,0.0,100.49
United States Grand Prix,ANT,SOFT,5.0,45.7,28.8,0.0,97.577
United States Grand Prix,ANT,SOFT,7.0,45.7,28.6,0.0,99.61
United States Grand Prix,ANT,SOFT,8.0,45.7,28.6,0.0,99.88
United States Grand Prix,ANT,SOFT,9.0,45.9,29.0,0.0,99.07
United States Grand Prix,ANT,SOFT,10.0,45.8,29.1,0.0,98.939
United States Grand Prix,ANT,SOFT,11.0,45.5,29.0,0.0,99.024
United States Grand Prix,ANT,SOFT,12.0,45.8,28.9,0.0,99.772
United States Grand Prix,ANT,SOFT,13.0,45.6,29.0,0.0,99.951
United States Grand Prix,ANT,SOFT,14.0,45.8,29.3,0.0,99.834
United States Grand Prix,ANT,SOFT,15.0,45.3,29.1,0.0,99.799
United States Grand Prix,ANT,SOFT,16.0,45.3,29.1,0.0,99.636
United States Grand Prix,ANT,SOFT,17.0,45.7,29.0,0.0,99.837
United States Grand Prix,ANT,SOFT,18.0,45.5,29.0,0.0,98.937
United States Grand Prix,ANT,SOFT,19.0,45.3,29.0,0.0,98.939
United States Grand Prix,ANT,SOFT,20.0,45.6,29.0,0.0,99.319
United States Grand Prix,ANT,SOFT,21.0,45.6,29.0,0.0,98.944
United States Grand Prix,ANT,SOFT,22.0,45.6,29.2,0.0,99.313
United States Grand Prix,ANT,SOFT,23.0,45.8,29.3,0.0,98.906
United States Grand Prix,ANT,SOFT,24.0,45.7,29.1,0.0,98.849
United States Grand Prix,ANT,SOFT,25.0,45.6,29.2,0.0,99.199
United States Grand Prix,ANT,SOFT,26.0,45.3,29.2,0.0,98.988
United States Grand Prix,ANT,SOFT,27.0,44.8,29.1,0.0,99.192
United States Grand Prix,ANT,SOFT,28.0,45.0,29.0,0.0,99.084
United States Grand Prix,ALO,MEDIUM,3.0,45.6,28.2,0.0,102.426
United States Grand Prix,ALO,MEDIUM,4.0,45.1,28.1,0.0,101.587
United States Grand Prix,ALO,MEDIUM,5.0,45.5,28.4,0.0,101.346
United States Grand Prix,ALO,MEDIUM,6.0,45.8,28.6,0.0,101.569
United States Grand Prix,ALO,MEDIUM,10.0,46.0,28.7,0.0,100.42
United States Grand Prix,ALO,MEDIUM,11.0,45.8,28.5,0.0,100.741
United States Grand Prix,ALO,MEDIUM,12.0,46.0,28.4,0.0,100.949
United States Grand Prix,ALO,MEDIUM,13.0,46.0,28.5,0.0,100.896
United States Grand Prix,ALO,MEDIUM,14.0,46.2,28.6,0.0,101.104
United States Grand Prix,ALO,MEDIUM,15.0,46.3,28.8,0.0,100.98
United States Grand Prix,ALO,MEDIUM,16.0,46.1,28.7,0.0,101.237
United States Grand Prix,ALO,MEDIUM,17.0,46.1,28.6,0.0,100.968
United States Grand Prix,ALO,MEDIUM,18.0,46.0,28.7,0.0,100.926
United States Grand Prix,ALO,MEDIUM,19.0,46.0,28.6,0.0,100.557
United States Grand Prix,ALO,MEDIUM,20.0,45.8,28.7,0.0,100.604
United States Grand Prix,ALO,MEDIUM,21.0,45.8,28.9,0.0,101.455
United States Grand Prix,ALO,MEDIUM,22.0,46.0,28.8,0.0,100.958
United States Grand Prix,ALO,MEDIUM,23.0,46.3,28.9,0.0,100.539
United States Grand Prix,ALO,MEDIUM,24.0,46.2,28.9,0.0,101.354
United States Grand Prix,ALO,MEDIUM,25.0,46.1,28.8,0.0,100.968
United States Grand Prix,ALO,MEDIUM,26.0,45.9,28.9,0.0,100.823
United States Grand Prix,ALO,MEDIUM,27.0,45.8,28.9,0.0,101.402
United States Grand Prix,ALO,MEDIUM,28.0,45.6,28.7,0.0,101.154
United States Grand Prix,ALO,MEDIUM,29.0,45.6,28.6,0.0,101.143
United States Grand Prix,ALO,MEDIUM,30.0,45.4,28.6,0.0,101.111
United States Grand Prix,ALO,SOFT,5.0,45.9,28.9,0.0,100.958
United States Grand Prix,ALO,SOFT,6.0,45.7,28.8,0.0,100.43
United States Grand Prix,ALO,SOFT,8.0,45.9,28.5,0.0,99.964
United States Grand Prix,ALO,SOFT,9.0,45.7,28.6,0.0,99.6
United States Grand Prix,ALO,SOFT,10.0,45.9,29.0,0.0,99.637
United States Grand Prix,ALO,SOFT,11.0,45.8,29.1,0.0,99.87
United States Grand Prix,ALO,SOFT,12.0,45.5,29.0,0.0,100.019
United States Grand Prix,ALO,SOFT,13.0,45.8,28.9,0.0,99.524
United States Grand Prix,ALO,SOFT,14.0,45.6,29.0,0.0,99.714
United States Grand Prix,ALO,SOFT,15.0,45.8,29.3,0.0,99.883
United States Grand Prix,ALO,SOFT,16.0,45.3,29.1,0.0,100.105
United States Grand Prix,ALO,SOFT,17.0,45.3,29.1,0.0,99.768
United States Grand Prix,ALO,SOFT,18.0,45.7,29.0,0.0,99.506
United States Grand Prix,ALO,SOFT,19.0,45.5,29.0,0.0,99.357
United States Grand Prix,ALO,SOFT,20.0,45.3,29.0,0.0,99.559
United States Grand Prix,ALO,SOFT,21.0,45.6,29.0,0.0,99.29
United States Grand Prix,ALO,SOFT,22.0,45.6,29.0,0.0,99.075
United States Grand Prix,ALO,SOFT,23.0,45.6,29.2,0.0,99.513
United States Grand Prix,ALO,SOFT,24.0,45.8,29.3,0.0,99.169
United States Grand Prix,ALO,SOFT,25.0,45.7,29.1,0.0,98.891
United States Grand Prix,ALO,SOFT,26.0,45.6,29.2,0.0,98.993
United States Grand Prix,ALO,SOFT,27.0,45.3,29.2,0.0,98.789
United States Grand Prix,ALO,SOFT,28.0,44.8,29.1,0.0,98.894
United States Grand Prix,ALO,SOFT,29.0,45.0,29.0,0.0,99.249
United States Grand Prix,LEC,SOFT,5.0,45.6,28.2,0.0,100.503
United States Grand Prix,LEC,SOFT,6.0,45.1,28.1,0.0,100.785
United States Grand Prix,LEC,SOFT,7.0,45.5,28.4,0.0,100.578
United States Grand Prix,LEC,SOFT,8.0,45.4,28.5,0.0,100.076
United States Grand Prix,LEC,SOFT,13.0,45.8,28.5,0.0,99.378
United States Grand Prix,LEC,SOFT,14.0,46.0,28.5,0.0,100.029
United States Grand Prix,LEC,SOFT,15.0,46.0,28.5,0.0,100.173
United States Grand Prix,LEC,SOFT,16.0,46.2,28.6,0.0,99.797
United States Grand Prix,LEC,SOFT,17.0,46.2,28.8,0.0,100.231
United States Grand Prix,LEC,SOFT,18.0,46.1,28.7,0.0,101.331
United States Grand Prix,LEC,SOFT,19.0,46.1,28.6,0.0,100.371
United States Grand Prix,LEC,SOFT,20.0,45.9,28.7,0.0,100.177
United States Grand Prix,LEC,SOFT,21.0,46.0,28.6,0.0,99.874
United States Grand Prix,LEC,SOFT,22.0,45.8,28.7,0.0,100.69
United States Grand Prix,LEC,SOFT,23.0,45.8,28.9,0.0,100.055
United States Grand Prix,LEC,SOFT,24.0,46.0,28.8,0.0,101.601
United States Grand Prix,LEC,MEDIUM,2.0,46.1,28.9,0.0,99.416
United States Grand Prix,LEC,MEDIUM,3.0,45.9,28.9,0.0,99.125
United States Grand Prix,LEC,MEDIUM,4.0,45.8,28.9,0.0,99.245
United States Grand Prix,LEC,MEDIUM,5.0,45.7,28.8,0.0,99.427
United States Grand Prix,LEC,MEDIUM,6.0,45.6,28.6,0.0,99.024
United States Grand Prix,LEC,MEDIUM,7.0,45.4,28.6,0.0,99.823
United States Grand Prix,LEC,MEDIUM,8.0,45.4,28.5,0.0,98.643
United States Grand Prix,LEC,MEDIUM,9.0,45.8,28.6,0.0,99.144
United States Grand Prix,LEC,MEDIUM,10.0,45.9,28.9,0.0,99.016
United States Grand Prix,LEC,MEDIUM,11.0,45.9,28.9,0.0,99.285
United States Grand Prix,LEC,MEDIUM,12.0,45.9,28.7,0.0,99.011
United States Grand Prix,LEC,MEDIUM,14.0,45.7,28.6,0.0,98.683
United States Grand Prix,LEC,MEDIUM,15.0,45.8,28.9,0.0,98.651
United States Grand Prix,LEC,MEDIUM,16.0,45.8,29.1,0.0,98.668
United States Grand Prix,LEC,MEDIUM,17.0,45.9,29.1,0.0,98.381
United States Grand Prix,LEC,MEDIUM,18.0,45.6,29.0,0.0,98.245
United States Grand Prix,LEC,MEDIUM,19.0,45.6,29.0,0.0,98.404
United States Grand Prix,LEC,MEDIUM,20.0,45.7,29.1,0.0,98.902
United States Grand Prix,LEC,MEDIUM,21.0,45.6,29.2,0.0,98.633
United States Grand Prix,LEC,MEDIUM,22.0,45.3,29.1,0.0,98.606
United States Grand Prix,LEC,MEDIUM,23.0,45.4,29.1,0.0,98.339
United States Grand Prix,LEC,MEDIUM,24.0,45.7,29.0,0.0,98.545
United States Grand Prix,LEC,MEDIUM,25.0,45.5,29.0,0.0,98.231
United States Grand Prix,LEC,MEDIUM,26.0,45.3,29.0,0.0,98.531
United States Grand Prix,LEC,MEDIUM,27.0,45.6,29.0,0.0,98.684
United States Grand Prix,LEC,MEDIUM,28.0,45.6,29.0,0.0,98.82
United States Grand Prix,LEC,MEDIUM,29.0,45.7,29.3,0.0,100.437
United States Grand Prix,LEC,MEDIUM,30.0,45.7,29.1,0.0,99.49
United States Grand Prix,LEC,MEDIUM,31.0,45.7,29.1,0.0,99.701
United States Grand Prix,LEC,MEDIUM,32.0,45.6,29.2,0.0,99.255
United States Grand Prix,LEC,MEDIUM,33.0,44.8,29.2,0.0,99.581
United States Grand Prix,LEC,MEDIUM,34.0,44.8,29.1,0.0,100.0
United States Grand Prix,STR,SOFT,2.0,45.1,28.1,0.0,103.649
United States Grand Prix,STR,SOFT,3.0,45.1,28.1,0.0,102.181
United States Grand Prix,STR,SOFT,4.0,45.5,28.4,0.0,101.593
United States Grand Prix,STR,SOFT,5.0,45.8,28.6,0.0,101.743
United States Grand Prix,STR,SOFT,9.0,46.0,28.7,0.0,100.261
United States Grand Prix,STR,SOFT,10.0,45.8,28.5,0.0,100.861
United States Grand Prix,STR,SOFT,11.0,46.0,28.4,0.0,101.69
United States Grand Prix,STR,SOFT,12.0,46.0,28.5,0.0,101.272
United States Grand Prix,STR,SOFT,13.0,46.2,28.6,0.0,101.375
United States Grand Prix,STR,SOFT,14.0,46.3,28.8,0.0,101.352
United States Grand Prix,STR,SOFT,15.0,46.1,28.7,0.0,101.171
United States Grand Prix,STR,SOFT,16.0,46.1,28.6,0.0,101.173
United States Grand Prix,STR,SOFT,17.0,46.0,28.7,0.0,101.122
United States Grand Prix,STR,SOFT,18.0,45.9,28.6,0.0,100.838
United States Grand Prix,STR,SOFT,19.0,45.8,28.7,0.0,101.63
United States Grand Prix,STR,SOFT,20.0,45.8,28.9,0.0,101.15
United States Grand Prix,STR,SOFT,21.0,46.1,28.8,0.0,100.882
United States Grand Prix,STR,SOFT,22.0,46.3,28.9,0.0,100.805
United States Grand Prix,STR,SOFT,23.0,46.2,28.9,0.0,100.688
United States Grand Prix,STR,SOFT,24.0,46.1,28.8,0.0,100.992
United States Grand Prix,STR,SOFT,25.0,45.9,28.9,0.0,101.258
United States Grand Prix,STR,SOFT,26.0,45.8,28.9,0.0,101.404
United States Grand Prix,STR,SOFT,27.0,45.6,28.7,0.0,101.5
United States Grand Prix,STR,MEDIUM,3.0,45.8,28.5,0.0,99.859
United States Grand Prix,STR,MEDIUM,4.0,45.8,28.8,0.0,99.355
United States Grand Prix,STR,MEDIUM,5.0,45.9,28.9,0.0,99.839
United States Grand Prix,STR,MEDIUM,6.0,45.7,28.8,0.0,100.542
United States Grand Prix,STR,MEDIUM,8.0,45.9,28.5,0.0,99.893
United States Grand Prix,STR,MEDIUM,9.0,45.7,28.6,0.0,99.827
United States Grand Prix,STR,MEDIUM,10.0,45.9,29.0,0.0,99.464
United States Grand Prix,STR,MEDIUM,11.0,45.8,29.1,0.0,99.514
United States Grand Prix,STR,MEDIUM,12.0,45.5,29.0,0.0,99.619
United States Grand Prix,STR,MEDIUM,13.0,45.8,28.9,0.0,99.765
United States Grand Prix,STR,MEDIUM,14.0,45.6,29.0,0.0,100.165
United States Grand Prix,STR,MEDIUM,15.0,45.8,29.3,0.0,100.0
United States Grand Prix,STR,MEDIUM,16.0,45.3,29.1,0.0,99.779
United States Grand Prix,STR,MEDIUM,17.0,45.3,29.1,0.0,99.595
United States Grand Prix,STR,MEDIUM,18.0,45.7,29.0,0.0,99.305
United States Grand Prix,STR,MEDIUM,19.0,45.5,29.0,0.0,99.646
United States Grand Prix,STR,MEDIUM,20.0,45.3,29.0,0.0,99.574
United States Grand Prix,STR,MEDIUM,21.0,45.6,29.0,0.0,99.415
United States Grand Prix,STR,MEDIUM,22.0,45.6,29.0,0.0,99.652
United States Grand Prix,STR,MEDIUM,23.0,45.6,29.2,0.0,99.73
United States Grand Prix,STR,MEDIUM,24.0,45.8,29.3,0.0,99.403
United States Grand Prix,STR,MEDIUM,25.0,45.7,29.1,0.0,99.404
United States Grand Prix,STR,MEDIUM,26.0,45.6,29.2,0.0,99.33
United States Grand Prix,STR,MEDIUM,27.0,45.3,29.2,0.0,99.071
United States Grand Prix,STR,MEDIUM,28.0,44.8,29.1,0.0,99.184
United States Grand Prix,STR,MEDIUM,29.0,45.0,29.0,0.0,99.45
United States Grand Prix,TSU,MEDIUM,2.0,45.6,28.2,0.0,102.044
United States Grand Prix,TSU,MEDIUM,3.0,45.1,28.1,0.0,100.097
United States Grand Prix,TSU,MEDIUM,4.0,45.5,28.4,0.0,100.745
United States Grand Prix,TSU,MEDIUM,5.0,45.4,28.5,0.0,100.994
United States Grand Prix,TSU,MEDIUM,9.0,46.0,28.7,0.0,100.356
United States Grand Prix,TSU,MEDIUM,10.0,45.8,28.5,0.0,100.057
United States Grand Prix,TSU,MEDIUM,11.0,46.0,28.4,0.0,100.678
